_id,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable,submittedDate,universityId,class._id
PfoNMoE5SJwsrtAuf,10,3,3,3,3,4,3,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
NxBYbWcx3eb9EivrZ,15,5,5,5,5,5,5,2017-05-26T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
f3bwXDpHLxXhDJBuv,15,4,4,4,5,5,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
NtNRhGiM82NeBLcyZ,14,5,5,5,4,4,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
Jg9wavkM5gjaYKn3y,14,3,4,4,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
WY6byATMxvFTpBZkz,12,3,5,5,5,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
PsK9swpkYB5B29CTr,14,3,3,3,3,3,3,2017-05-27T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
YD5eedHszW7p2FbLS,14,5,2,3,2,2,4,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
QJP2vEwhZ5L3WyDNN,14,3,3,3,3,3,3,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
xJ7xLQMCk3cfERcQq,12,3,5,5,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
82J9cPC7mgjDG5NAn,14,4,5,3,4,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
kPv3LvN6SJkgyDZAH,14,4,4,4,5,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
8DwzZ96bX9DBiqDgm,14,4,5,5,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
hChZGFb7iniFswiZ3,18,4,5,3,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
KJtsxBgBwKudyw2CF,15,4,4,2,4,4,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
d8nGTr65mwhWrtYc6,12,3,4,3,4,3,4,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
S7HRDjuF6frSBtcSH,18,3,3,4,1,3,4,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
DgaK8jiWGWAMNh9T9,18,4,4,4,4,4,4,2017-05-27T05:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
9wy88LHi9YqGnywrz,18,3,5,3,5,4,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
mcFrNAnSLXu8fp24a,18,3,4,2,4,3,3,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
pwwuAzKpD3mwt7J8p,18,5,5,3,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
s8CQDbfxHxroMM5So,18,4,4,3,4,3,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
uPfTYeEMeEmpDZvuL,18,4,3,3,5,5,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
whXao6vgkPc262Ls3,18,4,5,3,5,5,5,2017-05-27T04:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
Kwaqb3HDzt5TBE6Z9,18,4,4,3,5,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
QnqyxF6qm88JkR4Xp,18,3,5,3,4,4,4,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
6Jxh6MsLoz3KBBuFq,12,5,5,5,5,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
uEn6XQkHYorcTHMbk,18,4,4,4,4,4,4,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
4TYNXW3B3dijG8KLf,18,5,5,5,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
9BeHJuA7o7JP92XZx,18,3,4,5,5,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
7JFcrCQT6QC6Cwwji,18,3,5,3,4,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
APyWs2vyermNkTPEC,18,4,5,4,4,4,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
Txi6KvXkYAe26Wzzs,18,4,4,3,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
nCf4PNf76pQPHqZEA,18,3,3,3,3,3,3,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
vHtG4hP7ovXQp4uHE,18,3,4,3,4,4,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
8gwh29fYsfNoha7rC,18,3,3,4,4,3,4,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
GGJotcKADzNgvLvxp,18,4,2,1,4,3,4,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
hCWMthZGzsqJHm4A6,18,4,2,2,5,5,4,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
LrWzoMfXdmweCtZ32,18,5,3,1,3,3,3,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
r3iAFwvy9kriLak3D,18,4,5,5,5,5,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
Qfc2ZAb6MfKff3bvk,18,3,3,3,3,3,3,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
oTzbYrmjp5C3SjBBi,18,3,4,4,4,4,5,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
a6tc4WqESuYJdFHux,18,5,3,3,1,2,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
kCtku38mYnrtt8NFs,18,4,4,4,4,4,4,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
ZifB8sceXKyjWnXvx,15,5,5,5,5,5,5,2017-05-27T04:00:00.000Z,8cwYYc5m87jzXPXKc,9eC77TBRujTmx7TnA
rj9Ms9DjbSkBngtur,18,5,2,1,2,2,4,2017-05-27T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
Rez3G23jKRWEJ5DKH,15,5,5,4,4,4,4,2017-05-27T05:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
76MZXLzWxTvk6d28x,10,3,4,5,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
asWmmryWpg87tRYbj,18,4,5,2,4,4,5,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
Kkw4SBowxxSJKxHKA,15,5,5,4,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
XM3C5pvWz6cD57wct,18,3,4,4,2,3,4,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
MYZ42AgFmgbgdxAy3,15,4,5,3,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
aBGLsuwQRSg2j7Gy5,15,4,5,4,5,5,5,2017-05-27T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
Dy5Narc8yb5vzYH3J,18,5,2,2,2,2,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
JWsXT36tarJ5MHWRP,18,3,4,4,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
PFJuKE3oWRTJn6zKh,18,4,5,5,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
84AKK6f4niA4xTTF8,18,5,4,2,4,4,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
uRapBgLwbSxsvFmjp,19,4,4,2,3,3,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
FBbZKpzY4bZ2YQ2iA,18,4,4,4,4,4,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
vKjizKvBYBLCdhEmu,15,3,4,4,4,4,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
L5suabxJPuYXy92EG,15,4,4,4,5,4,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
GscJyM6b2mHpP4qLi,15,3,4,5,4,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
3bosxYZJ3jy56e6ta,18,4,4,3,4,3,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
NH97z2AFbFRchpnCo,15,4,3,3,3,3,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
DNYNdGKgrEfneoiDC,18,3,3,1,4,4,5,2017-05-27T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
9dWsi4adrEjPnLggc,18,3,4,2,4,4,4,2017-05-27T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
CFjypp7NR9Wd3tGJP,18,3,4,3,5,5,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
fGoFeCWSpeqfux2ew,18,5,5,3,5,4,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
k6X4b7eJLmjPmXApq,15,3,5,3,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
ybQ9Lhrumu24GHFXb,18,3,5,4,2,2,2,2017-05-27T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
zwn4ez6Zx5TFo2tbT,19,4,3,2,3,4,5,2017-05-27T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
PwHaqQCCpFPgMsCji,18,3,5,5,4,4,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
zrf3XNpWMiZ8Mg3kQ,18,4,3,2,3,3,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
QpKsw9iWw9GCYwvun,15,4,5,4,4,4,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
6jBRCSWr3xdEdQas6,15,5,5,5,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
wdEvQDpRfW3JTMFR4,10,4,4,4,4,4,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
quRpup23Qjc9v4bih,18,5,4,3,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
DWWjjs2LcFPHPQjYR,10,3,5,3,4,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
CPCAJcdnWe7E7yDfK,10,5,5,4,5,5,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
tfLGL2tQHNeYzvS4A,10,4,4,4,5,5,5,2017-05-27T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
PgHQu7osgyMajDYfD,18,3,4,2,4,4,5,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
idDHXkvGJshFhvp8w,15,4,4,4,4,4,4,2017-05-27T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
uPwaPBXG29CQxHHw9,14,4,5,4,4,4,5,2017-05-27T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
MfhpbBLXTNeBERsmg,18,5,5,5,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
BMXwG7hwK9Sg7mnKh,18,5,3,3,5,5,5,2017-05-28T04:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
GjjgFgRM3HCAoEKx6,14,4,5,3,4,4,4,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
bM39e7TauydwPTeBB,14,4,3,2,3,3,3,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
Z7pem4rTZhJGwBAfB,14,5,5,1,5,5,5,2017-05-28T04:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
7Jxck5KaZwWh7ZF2e,14,4,4,4,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
oMskYLdmW24zLvgZh,14,3,4,3,5,4,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
gLy3uFJYWAofZv8LZ,14,3,5,4,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
QQWPvqRTyK4vrbSZe,14,4,5,4,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
FHozitxPycSfzS5Zh,14,4,4,3,4,4,4,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
TFxXk5tPf7oygpKq7,14,4,4,4,4,4,4,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
DS8YQz6WC5NxrQd46,14,4,5,3,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
FZAuXhHaGZ7kWohaF,14,3,5,4,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
LMoPq7ThX5DsFXKuQ,13,4,5,4,1,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
cMfZcnaZcLvfY8NNd,15,5,5,1,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
M4dR8gNsuoZWN8tRh,14,5,5,3,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
w3oZJ6D5yRaxD8uxe,14,3,3,3,5,3,3,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
BFBnNJeo7wewbMWvY,7,5,5,1,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
xf6854Ptd27iJAggE,12,4,4,3,4,4,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
mcjwebgDdMEBegfow,12,5,5,5,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
o4jMpgpiKqt8gTJSd,12,3,5,1,3,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
tQK7qdqPXEjFobCNA,12,3,4,2,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
atz3zTG6GZvaYsou7,12,4,5,5,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
wnfxcwZwPRCjYKJzf,12,4,5,3,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
8NtxMsYbw6g6A3mgt,12,4,4,2,4,4,4,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
tecrNexSuWh23rnbG,12,3,5,4,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
tn6KyiwNYakd4Qsqx,12,4,4,2,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
55nNxBGiaQqCsPHGL,12,4,4,3,4,4,4,2017-05-28T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
xCHgKDG99i857xijp,12,4,5,1,5,4,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
kPJqhNW5utDLt8xeX,12,3,5,5,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
ybbf2pcAEujbJgnXn,12,3,3,3,3,3,3,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
YfMvSDD2CHcNChyPx,12,4,4,1,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
Nqx2LN9K9hrxX5QxJ,12,3,5,5,5,5,5,2017-05-28T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
2hyHycuyawxTumoAe,12,4,4,4,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
3J44PHQrMqo9595qz,12,3,5,5,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
haamMa5MwFMsyxdcg,11,4,3,1,2,3,3,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
fqZ43WKDCC7voghvC,12,3,5,4,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
h85mFDc4PgKwLa4g3,12,5,5,5,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
verk6wHAJ7JrmDK5A,12,3,3,3,3,3,3,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
eECFc4Hv9saejgKRZ,12,3,5,4,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
irCfCXykRasEKAC6S,12,4,4,3,4,3,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
kZnmTWSDW8QThiZs6,12,4,4,2,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
avmGG3wN6meK8ZBfa,12,4,4,3,4,4,4,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
ydeeuzqR44g3ZokDf,11,5,4,4,4,3,4,2017-05-28T06:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
SzRciTMHeu4mSQjqQ,10,4,4,4,4,4,4,2017-05-28T04:00:00.000Z,8cwYYc5m87jzXPXKc,9eC77TBRujTmx7TnA
bicDWnkhEd4MmPf7w,10,4,3,3,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
yipsQgyN8wDpxr5eN,10,5,3,1,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
BqNCesP27WR8N5ZQM,10,3,5,5,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
nhEct7JdBNpWYRdq3,10,3,4,3,4,4,4,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
hNQkhwHwdMK347BDA,10,3,4,4,4,4,4,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
nJy6p23KTZ7R4ri6F,10,4,5,3,4,4,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
eTtQjMWGrCyv5j6yB,10,5,4,2,5,4,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
5hcKMFSSkoMWBm7af,10,3,3,3,3,3,3,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
DdAWh9BR8zjgiTEWe,10,3,5,5,3,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
McNJvkn57m9PDfKdM,10,4,5,4,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
ngZiyjXMnTf9C4qam,10,4,4,4,4,4,4,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
bYGoxZMreDSrjRwCF,10,5,5,3,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
55E88FXtaBmznRatF,10,5,5,5,5,5,5,2017-05-28T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
jSETja4YeA79cMscf,10,4,5,5,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
eN3mafjRfmKwaaYDF,10,5,3,2,5,3,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
qAdDis4R2BZMDfFe9,10,4,5,4,5,5,5,2017-05-28T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
nPYqisqr5zzrRSmp4,18,5,4,3,1,1,2,2017-05-29T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
xmFA7wYYLS3HesrxB,18,1,5,5,5,5,5,2017-05-29T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
DaE9qnnFWMJRWPjRs,12,4,5,4,4,4,4,2017-05-29T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
r87MziDz9b5AM8eJk,12,3,5,3,5,5,5,2017-05-29T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
La97QTs9deAAWz7Xf,12,3,4,4,4,4,5,2017-05-29T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
bchhatLBdPha6mkTn,12,5,5,5,5,5,5,2017-05-29T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
AanRFJJKLdZ3XRhcr,4,3,5,5,5,5,5,2017-05-29T05:00:00.000Z,re2oaamkCc36r9Wqt,tcHfaWNJv4NwsovFb
Ex4XRTwob5NCyL87J,10,5,5,4,5,5,5,2017-05-29T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
BtcnLNPte6ovfwbsM,10,4,4,3,4,4,4,2017-05-29T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
mzc7ys4WxnkEs6egw,11,3,5,5,5,5,5,2017-05-29T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
pn4g7z954GNux6D6C,18,3,5,5,4,5,3,2017-05-30T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
DkGsZSJihbxreDCmW,18,3,5,4,5,5,5,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
6KmRSs3DQdXHcHZ5b,18,3,3,3,2,2,3,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
YDQSq4s9vkesAfyAx,15,3,4,5,5,5,5,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
yksFTC2Snu363geaC,14,5,5,3,5,5,5,2017-05-30T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
kdkeTyrfKhDkHShkG,18,5,5,5,5,5,5,2017-05-30T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
Z6D2LdH7mT5GqXEZL,18,3,4,3,3,3,4,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
JoP7aLmDznHLgNidA,18,5,4,3,4,4,4,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
X2SBdBavTEZgw4pdB,18,5,5,5,5,5,5,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
cyyJ5igE6KkwxhzTT,18,5,1,1,1,1,3,2017-05-30T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
SFKuchsqTKT3F7P3p,18,4,5,4,4,4,3,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
kYeFtSFGxNWEmrTK5,18,3,4,5,5,5,5,2017-05-30T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
vSNvWGe4T7m5kB2mQ,18,3,4,3,4,4,4,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
HxjDEJK5gdZp5Xabn,18,4,4,4,4,4,4,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
PXgcY3WyCap3MfyG9,18,5,5,4,5,5,5,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
qwYp4iRqjHFYAvTvk,18,4,4,4,4,4,4,2017-05-30T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
WWRHnf7tJsJppdafn,12,3,4,3,5,4,4,2017-05-30T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
