SubmissionID,FeedbackTypeID,UserID,SectionID,ClassWeek,HowWasClassThisWeek,InstructorEngagement,SubmittedDate,NewLearningAchieved,HoursSpentOutsideOfClass,PaceOfClassThisWeek,AcademicSupport,MasteredConceptsCovered,CreatedDate,CreatedBy,UpdatedDate,UpdatedBy,InstructionsClarity,InstructorKnowledge
5442,2,512,20,8,4,5,"Jun  6 2017 10:10:09:123PM",4,20,5,4,5,"Jun  6 2017 10:10:09:123PM",mt_user,"Jun  6 2017 10:10:09:123PM",mt_user,4,4
5443,2,65,3,12,4,3,"Jun  6 2017 10:10:37:650PM",4,10,5,3,4,"Jun  6 2017 10:10:37:650PM",mt_user,"Jun  6 2017 10:10:37:650PM",mt_user,3,4
5444,2,643,30,7,5,5,"Jun  6 2017 10:11:26:783PM",5,8,5,5,5,"Jun  6 2017 10:11:26:783PM",mt_user,"Jun  6 2017 10:11:26:783PM",mt_user,5,5
5445,2,2824,26,5,3,5,"Jun  6 2017 10:11:46:887PM",4,25,3,3,2,"Jun  6 2017 10:11:46:887PM",mt_user,"Jun  6 2017 10:11:46:887PM",mt_user,5,5
5446,2,4536,168,4,4,5,"Jun  6 2017 10:11:48:740PM",4,6,5,5,4,"Jun  6 2017 10:11:48:740PM",mt_user,"Jun  6 2017 10:11:48:740PM",mt_user,5,5
5447,2,125,3,12,5,5,"Jun  6 2017 10:12:14:037PM",2,3,4,5,3,"Jun  6 2017 10:12:14:037PM",mt_user,"Jun  6 2017 10:12:14:037PM",mt_user,5,5
5448,2,2572,168,4,5,4,"Jun  6 2017 10:13:04:033PM",5,15,5,4,4,"Jun  6 2017 10:13:04:033PM",mt_user,"Jun  6 2017 10:13:04:033PM",mt_user,5,5
5449,2,513,20,8,5,5,"Jun  6 2017 10:13:46:877PM",5,10,5,5,2,"Jun  6 2017 10:13:46:877PM",mt_user,"Jun  6 2017 10:13:46:877PM",mt_user,5,5
5450,2,2764,26,5,3,3,"Jun  6 2017 10:15:01:033PM",4,5,3,3,1,"Jun  6 2017 10:15:01:033PM",mt_user,"Jun  6 2017 10:15:01:033PM",mt_user,3,3
5451,2,4415,26,5,3,5,"Jun  6 2017 10:16:34:000PM",4,10,3,5,2,"Jun  6 2017 10:16:34:000PM",mt_user,"Jun  6 2017 10:16:34:000PM",mt_user,5,5
5452,2,4539,168,4,4,4,"Jun  6 2017 10:17:19:523PM",5,15,5,5,4,"Jun  6 2017 10:17:19:523PM",mt_user,"Jun  6 2017 10:17:19:523PM",mt_user,5,5
5453,2,2888,24,7,3,5,"Jun  6 2017 10:17:23:537PM",3,20,4,4,3,"Jun  6 2017 10:17:23:537PM",mt_user,"Jun  6 2017 10:17:23:537PM",mt_user,3,5
5454,2,66,3,12,2,3,"Jun  6 2017 10:18:06:660PM",2,20,2,3,2,"Jun  6 2017 10:18:06:660PM",mt_user,"Jun  6 2017 10:18:06:660PM",mt_user,3,3
5455,2,4609,168,4,5,5,"Jun  6 2017 10:18:09:237PM",5,22,5,5,5,"Jun  6 2017 10:18:09:237PM",mt_user,"Jun  6 2017 10:18:09:237PM",mt_user,5,5
5456,2,511,20,8,5,5,"Jun  6 2017 10:18:29:997PM",4,10,5,5,4,"Jun  6 2017 10:18:29:997PM",mt_user,"Jun  6 2017 10:18:29:997PM",mt_user,5,5
5457,2,2598,168,4,5,5,"Jun  6 2017 10:18:52:140PM",5,5,4,5,2,"Jun  6 2017 10:18:52:140PM",mt_user,"Jun  6 2017 10:18:52:140PM",mt_user,5,5
5458,2,371,12,10,5,5,"Jun  6 2017 10:19:54:583PM",5,30,5,4,3,"Jun  6 2017 10:19:54:583PM",mt_user,"Jun  6 2017 10:19:54:583PM",mt_user,4,4
5459,2,1356,33,6,5,5,"Jun  6 2017 10:20:42:627PM",5,10,5,5,5,"Jun  6 2017 10:20:42:627PM",mt_user,"Jun  6 2017 10:20:42:627PM",mt_user,5,5
5460,2,2528,168,4,4,4,"Jun  6 2017 10:21:28:643PM",4,15,4,4,3,"Jun  6 2017 10:21:28:643PM",mt_user,"Jun  6 2017 10:21:28:643PM",mt_user,4,5
5461,2,4540,168,4,5,5,"Jun  6 2017 10:21:45:410PM",3,3,3,5,3,"Jun  6 2017 10:21:45:410PM",mt_user,"Jun  6 2017 10:21:45:410PM",mt_user,4,5
5462,2,4830,165,2,4,4,"Jun  6 2017 10:22:07:100PM",5,30,3,5,4,"Jun  6 2017 10:22:07:100PM",mt_user,"Jun  6 2017 10:22:07:100PM",mt_user,4,5
5463,2,679,35,5,2,4,"Jun  6 2017 10:22:25:330PM",2,15,1,1,1,"Jun  6 2017 10:22:25:330PM",mt_user,"Jun  6 2017 10:22:25:330PM",mt_user,3,5
5464,2,369,12,10,4,4,"Jun  6 2017 10:23:19:087PM",3,15,5,4,4,"Jun  6 2017 10:23:19:087PM",mt_user,"Jun  6 2017 10:23:19:087PM",mt_user,4,5
5465,2,182,12,10,4,3,"Jun  6 2017 10:24:39:317PM",3,40,4,3,4,"Jun  6 2017 10:24:39:317PM",mt_user,"Jun  6 2017 10:24:39:317PM",mt_user,4,4
5466,2,188,12,10,3,5,"Jun  6 2017 10:24:39:370PM",3,12,3,3,3,"Jun  6 2017 10:24:39:370PM",mt_user,"Jun  6 2017 10:24:39:370PM",mt_user,3,5
5467,2,122,3,12,5,5,"Jun  6 2017 10:25:44:280PM",5,10,5,5,5,"Jun  6 2017 10:25:44:280PM",mt_user,"Jun  6 2017 10:25:44:280PM",mt_user,5,5
5468,2,367,12,10,4,4,"Jun  6 2017 10:25:46:853PM",4,25,4,4,4,"Jun  6 2017 10:25:46:853PM",mt_user,"Jun  6 2017 10:25:46:853PM",mt_user,4,4
5469,2,2707,26,5,5,5,"Jun  6 2017 10:25:47:007PM",5,20,5,1,3,"Jun  6 2017 10:25:47:007PM",mt_user,"Jun  6 2017 10:25:47:007PM",mt_user,3,5
5470,2,1002,23,8,4,4,"Jun  6 2017 10:26:13:637PM",5,7,3,3,2,"Jun  6 2017 10:26:13:637PM",mt_user,"Jun  6 2017 10:26:13:637PM",mt_user,4,5
5471,2,682,35,5,4,5,"Jun  6 2017 10:26:19:060PM",5,30,5,5,5,"Jun  6 2017 10:26:19:060PM",mt_user,"Jun  6 2017 10:26:19:060PM",mt_user,5,4
5472,2,2553,168,4,4,5,"Jun  6 2017 10:27:06:377PM",4,20,3,5,5,"Jun  6 2017 10:27:06:377PM",mt_user,"Jun  6 2017 10:27:06:377PM",mt_user,2,5
5473,2,2526,168,4,4,4,"Jun  6 2017 10:27:26:563PM",4,18,4,4,3,"Jun  6 2017 10:27:26:563PM",mt_user,"Jun  6 2017 10:27:26:563PM",mt_user,3,4
5474,2,977,20,8,5,5,"Jun  6 2017 10:27:35:007PM",5,10,5,5,5,"Jun  6 2017 10:27:35:007PM",mt_user,"Jun  6 2017 10:27:35:007PM",mt_user,5,5
5475,2,644,30,7,5,5,"Jun  6 2017 10:27:35:693PM",5,5,5,5,5,"Jun  6 2017 10:27:35:693PM",mt_user,"Jun  6 2017 10:27:35:693PM",mt_user,5,5
5476,2,2738,168,4,4,5,"Jun  6 2017 10:27:35:697PM",5,10,5,4,4,"Jun  6 2017 10:27:35:697PM",mt_user,"Jun  6 2017 10:27:35:697PM",mt_user,5,5
5477,2,4033,25,7,4,3,"Jun  6 2017 10:27:41:333PM",5,10,3,4,3,"Jun  6 2017 10:27:41:333PM",mt_user,"Jun  6 2017 10:27:41:333PM",mt_user,3,4
5478,2,180,12,10,3,3,"Jun  6 2017 10:27:56:323PM",2,21,4,4,3,"Jun  6 2017 10:27:56:323PM",mt_user,"Jun  6 2017 10:27:56:323PM",mt_user,3,4
5479,2,4538,168,4,5,5,"Jun  6 2017 10:28:32:860PM",5,20,5,5,5,"Jun  6 2017 10:28:32:860PM",mt_user,"Jun  6 2017 10:28:32:860PM",mt_user,5,5
5480,2,2698,30,7,5,5,"Jun  6 2017 10:29:01:513PM",5,15,5,5,5,"Jun  6 2017 10:29:01:513PM",mt_user,"Jun  6 2017 10:29:01:513PM",mt_user,5,5
5481,2,2575,168,4,5,5,"Jun  6 2017 10:29:21:677PM",5,30,5,5,4,"Jun  6 2017 10:29:21:677PM",mt_user,"Jun  6 2017 10:29:21:677PM",mt_user,5,5
5482,2,2543,168,4,3,2,"Jun  6 2017 10:29:30:107PM",3,5,2,3,2,"Jun  6 2017 10:29:30:107PM",mt_user,"Jun  6 2017 10:29:30:107PM",mt_user,2,2
5483,2,4599,165,2,5,5,"Jun  6 2017 10:29:52:633PM",4,25,5,5,5,"Jun  6 2017 10:29:52:633PM",mt_user,"Jun  6 2017 10:29:52:633PM",mt_user,5,5
5484,2,1388,20,8,4,5,"Jun  6 2017 10:29:59:353PM",5,20,4,5,4,"Jun  6 2017 10:29:59:353PM",mt_user,"Jun  6 2017 10:29:59:353PM",mt_user,5,5
5485,2,4522,165,2,5,5,"Jun  6 2017 10:30:00:867PM",5,15,5,5,5,"Jun  6 2017 10:30:00:867PM",mt_user,"Jun  6 2017 10:30:00:867PM",mt_user,5,5
5486,2,2665,165,2,5,5,"Jun  6 2017 10:30:07:067PM",5,10,5,5,4,"Jun  6 2017 10:30:07:067PM",mt_user,"Jun  6 2017 10:30:07:067PM",mt_user,5,5
5487,2,4761,165,2,5,5,"Jun  6 2017 10:30:10:250PM",5,20,5,5,4,"Jun  6 2017 10:30:10:250PM",mt_user,"Jun  6 2017 10:30:10:250PM",mt_user,4,4
5488,2,4057,165,2,5,5,"Jun  6 2017 10:30:10:467PM",2,21,5,5,4,"Jun  6 2017 10:30:10:467PM",mt_user,"Jun  6 2017 10:30:10:467PM",mt_user,4,4
5489,2,653,30,7,5,4,"Jun  6 2017 10:30:52:757PM",4,4,4,5,3,"Jun  6 2017 10:30:52:757PM",mt_user,"Jun  6 2017 10:30:52:757PM",mt_user,5,4
5490,2,502,20,8,4,4,"Jun  6 2017 10:31:30:570PM",4,33,3,5,3,"Jun  6 2017 10:31:30:570PM",mt_user,"Jun  6 2017 10:31:30:570PM",mt_user,3,5
5491,2,688,35,5,5,3,"Jun  6 2017 10:31:44:220PM",3,10,5,4,5,"Jun  6 2017 10:31:44:220PM",mt_user,"Jun  6 2017 10:31:44:220PM",mt_user,4,3
5492,2,4379,26,5,5,5,"Jun  6 2017 10:32:02:123PM",5,5,5,5,5,"Jun  6 2017 10:32:02:123PM",mt_user,"Jun  6 2017 10:32:02:123PM",mt_user,5,5
5493,2,133,3,12,5,5,"Jun  6 2017 10:32:48:387PM",3,4,5,5,3,"Jun  6 2017 10:32:48:387PM",mt_user,"Jun  6 2017 10:32:48:387PM",mt_user,5,5
5494,2,1395,20,8,5,5,"Jun  6 2017 10:33:53:627PM",5,10,5,5,4,"Jun  6 2017 10:33:53:627PM",mt_user,"Jun  6 2017 10:33:53:627PM",mt_user,5,5
5495,2,1001,30,7,3,4,"Jun  6 2017 10:34:01:553PM",5,10,5,3,3,"Jun  6 2017 10:34:01:553PM",mt_user,"Jun  6 2017 10:34:01:553PM",mt_user,5,5
5496,2,80,3,12,5,5,"Jun  6 2017 10:34:38:270PM",5,12,5,5,5,"Jun  6 2017 10:34:38:270PM",mt_user,"Jun  6 2017 10:34:38:270PM",mt_user,5,5
5497,2,2691,26,5,4,5,"Jun  6 2017 10:35:05:583PM",5,10,4,3,3,"Jun  6 2017 10:35:05:583PM",mt_user,"Jun  6 2017 10:35:05:583PM",mt_user,4,5
5498,2,2770,25,7,2,2,"Jun  6 2017 10:35:08:390PM",2,4,2,1,2,"Jun  6 2017 10:35:08:390PM",mt_user,"Jun  6 2017 10:35:08:390PM",mt_user,1,3
5499,2,507,20,8,4,5,"Jun  6 2017 10:35:14:503PM",5,10,2,4,4,"Jun  6 2017 10:35:14:503PM",mt_user,"Jun  6 2017 10:35:14:503PM",mt_user,5,5
5500,2,2571,25,7,3,3,"Jun  6 2017 10:35:19:100PM",2,10,2,2,3,"Jun  6 2017 10:35:19:100PM",mt_user,"Jun  6 2017 10:35:19:100PM",mt_user,2,2
5501,2,72,3,12,4,5,"Jun  6 2017 10:35:58:707PM",4,12,5,4,4,"Jun  6 2017 10:35:58:707PM",mt_user,"Jun  6 2017 10:35:58:707PM",mt_user,5,5
5502,2,2518,168,4,5,5,"Jun  6 2017 10:37:54:713PM",5,12,5,5,5,"Jun  6 2017 10:37:54:713PM",mt_user,"Jun  6 2017 10:37:54:713PM",mt_user,5,5
5503,2,171,12,10,3,3,"Jun  6 2017 10:38:24:680PM",3,5,3,3,3,"Jun  6 2017 10:38:24:680PM",mt_user,"Jun  6 2017 10:38:24:680PM",mt_user,3,3
5504,2,2522,168,4,4,5,"Jun  6 2017 10:39:29:590PM",4,20,4,4,4,"Jun  6 2017 10:39:29:590PM",mt_user,"Jun  6 2017 10:39:29:590PM",mt_user,4,4
5505,2,662,30,7,5,5,"Jun  6 2017 10:39:48:657PM",5,20,5,5,5,"Jun  6 2017 10:39:48:657PM",mt_user,"Jun  6 2017 10:39:48:657PM",mt_user,5,5
5506,2,510,20,8,5,5,"Jun  6 2017 10:40:22:273PM",5,8,5,5,5,"Jun  6 2017 10:40:22:273PM",mt_user,"Jun  6 2017 10:40:22:273PM",mt_user,5,5
5507,2,4704,165,2,5,5,"Jun  6 2017 10:40:53:930PM",4,5,5,5,4,"Jun  6 2017 10:40:53:930PM",mt_user,"Jun  6 2017 10:40:53:930PM",mt_user,5,5
5508,2,4668,165,2,4,5,"Jun  6 2017 10:42:29:977PM",5,15,5,5,5,"Jun  6 2017 10:42:29:977PM",mt_user,"Jun  6 2017 10:42:29:977PM",mt_user,5,5
5509,2,1362,33,6,5,5,"Jun  6 2017 10:44:05:307PM",5,15,5,5,4,"Jun  6 2017 10:44:05:307PM",mt_user,"Jun  6 2017 10:44:05:307PM",mt_user,5,5
5510,2,372,12,10,4,5,"Jun  6 2017 10:48:36:397PM",3,30,4,4,5,"Jun  6 2017 10:48:36:397PM",mt_user,"Jun  6 2017 10:48:36:397PM",mt_user,5,5
5511,2,4796,165,2,3,5,"Jun  6 2017 10:49:06:180PM",3,10,2,5,4,"Jun  6 2017 10:49:06:180PM",mt_user,"Jun  6 2017 10:49:06:180PM",mt_user,5,5
5512,2,83,3,12,4,4,"Jun  6 2017 10:51:14:920PM",4,8,4,4,4,"Jun  6 2017 10:51:14:920PM",mt_user,"Jun  6 2017 10:51:14:920PM",mt_user,4,4
5513,2,2771,25,7,4,3,"Jun  6 2017 10:51:58:187PM",4,4,3,3,4,"Jun  6 2017 10:51:58:187PM",mt_user,"Jun  6 2017 10:51:58:187PM",mt_user,3,3
5514,2,4095,29,7,2,2,"Jun  6 2017 10:52:03:220PM",2,10,3,3,3,"Jun  6 2017 10:52:03:220PM",mt_user,"Jun  6 2017 10:52:03:220PM",mt_user,3,3
5515,2,499,19,8,3,4,"Jun  6 2017 10:52:36:870PM",3,20,3,5,2,"Jun  6 2017 10:52:36:870PM",mt_user,"Jun  6 2017 10:52:36:870PM",mt_user,3,4
5516,2,304,11,10,3,3,"Jun  6 2017 10:55:11:780PM",3,18,3,3,3,"Jun  6 2017 10:55:11:780PM",mt_user,"Jun  6 2017 10:55:11:780PM",mt_user,3,3
5517,2,691,35,5,5,5,"Jun  6 2017 10:57:17:237PM",4,10,5,5,4,"Jun  6 2017 10:57:17:237PM",mt_user,"Jun  6 2017 10:57:17:237PM",mt_user,4,5
5518,2,287,11,10,5,5,"Jun  6 2017 10:58:46:737PM",5,10,5,5,5,"Jun  6 2017 10:58:46:737PM",mt_user,"Jun  6 2017 10:58:46:737PM",mt_user,5,5
5519,2,298,11,10,5,5,"Jun  6 2017 11:02:33:080PM",5,15,5,5,5,"Jun  6 2017 11:02:33:080PM",mt_user,"Jun  6 2017 11:02:33:080PM",mt_user,5,5
5520,2,2699,165,2,5,5,"Jun  6 2017 11:04:27:563PM",4,15,4,4,4,"Jun  6 2017 11:04:27:563PM",mt_user,"Jun  6 2017 11:04:27:563PM",mt_user,4,5
5521,2,1403,29,7,3,3,"Jun  6 2017 11:07:31:430PM",3,10,2,5,4,"Jun  6 2017 11:07:31:430PM",mt_user,"Jun  6 2017 11:07:31:430PM",mt_user,5,5
5522,2,75,3,12,5,5,"Jun  6 2017 11:08:04:193PM",5,4,5,5,5,"Jun  6 2017 11:08:04:193PM",mt_user,"Jun  6 2017 11:08:04:193PM",mt_user,5,5
5523,2,494,19,8,4,4,"Jun  6 2017 11:08:08:387PM",4,20,4,4,4,"Jun  6 2017 11:08:08:387PM",mt_user,"Jun  6 2017 11:08:08:387PM",mt_user,4,4
5524,2,484,19,8,2,4,"Jun  6 2017 11:10:57:383PM",2,35,2,2,2,"Jun  6 2017 11:10:57:383PM",mt_user,"Jun  6 2017 11:10:57:383PM",mt_user,2,3
5525,2,639,29,7,5,5,"Jun  6 2017 11:12:43:557PM",4,20,5,5,3,"Jun  6 2017 11:12:43:557PM",mt_user,"Jun  6 2017 11:12:43:557PM",mt_user,5,5
5526,2,998,19,8,5,5,"Jun  6 2017 11:13:09:213PM",5,17,5,5,4,"Jun  6 2017 11:13:09:213PM",mt_user,"Jun  6 2017 11:13:09:213PM",mt_user,5,5
5527,2,293,11,10,5,5,"Jun  6 2017 11:13:38:357PM",5,20,5,5,5,"Jun  6 2017 11:13:38:357PM",mt_user,"Jun  6 2017 11:13:38:357PM",mt_user,5,5
5528,2,485,19,8,1,2,"Jun  6 2017 11:14:30:260PM",4,15,2,1,3,"Jun  6 2017 11:14:30:260PM",mt_user,"Jun  6 2017 11:14:30:260PM",mt_user,2,4
5529,2,266,11,10,4,4,"Jun  6 2017 11:14:43:173PM",5,60,4,4,4,"Jun  6 2017 11:14:43:173PM",mt_user,"Jun  6 2017 11:14:43:173PM",mt_user,4,5
5530,2,307,11,10,3,3,"Jun  6 2017 11:16:09:317PM",3,15,3,3,3,"Jun  6 2017 11:16:09:317PM",mt_user,"Jun  6 2017 11:16:09:317PM",mt_user,3,3
5531,2,305,11,10,4,4,"Jun  6 2017 11:38:21:137PM",4,20,4,4,4,"Jun  6 2017 11:38:21:137PM",mt_user,"Jun  6 2017 11:38:21:137PM",mt_user,4,4
5532,2,1408,29,7,5,5,"Jun  6 2017 11:38:37:377PM",3,10,5,5,5,"Jun  6 2017 11:38:37:377PM",mt_user,"Jun  6 2017 11:38:37:377PM",mt_user,5,5
5533,2,636,29,7,3,2,"Jun  6 2017 11:38:40:517PM",3,15,2,2,2,"Jun  6 2017 11:38:40:517PM",mt_user,"Jun  6 2017 11:38:40:517PM",mt_user,2,2
5534,2,627,29,7,4,5,"Jun  6 2017 11:39:10:537PM",3,20,5,5,4,"Jun  6 2017 11:39:10:537PM",mt_user,"Jun  6 2017 11:39:10:537PM",mt_user,5,5
5535,2,631,29,7,5,5,"Jun  6 2017 11:39:52:307PM",5,10,5,5,5,"Jun  6 2017 11:39:52:307PM",mt_user,"Jun  6 2017 11:39:52:307PM",mt_user,5,5
5536,2,301,11,10,1,2,"Jun  6 2017 11:40:30:787PM",1,10,1,2,3,"Jun  6 2017 11:40:30:787PM",mt_user,"Jun  6 2017 11:40:30:787PM",mt_user,2,4
5537,2,1031,11,10,5,3,"Jun  6 2017 11:41:07:287PM",4,20,5,5,5,"Jun  6 2017 11:41:07:287PM",mt_user,"Jun  6 2017 11:41:07:287PM",mt_user,3,5
5538,2,496,19,8,2,3,"Jun  6 2017 11:41:13:530PM",3,7,2,4,4,"Jun  6 2017 11:41:13:530PM",mt_user,"Jun  6 2017 11:41:13:530PM",mt_user,3,2
5539,2,491,19,8,3,4,"Jun  6 2017 11:41:16:320PM",4,5,3,4,4,"Jun  6 2017 11:41:16:320PM",mt_user,"Jun  6 2017 11:41:16:320PM",mt_user,4,4
5540,2,308,11,10,5,5,"Jun  6 2017 11:41:55:663PM",5,15,5,5,5,"Jun  6 2017 11:41:55:663PM",mt_user,"Jun  6 2017 11:41:55:663PM",mt_user,5,5
5541,2,629,29,7,5,5,"Jun  6 2017 11:42:10:703PM",3,8,3,5,5,"Jun  6 2017 11:42:10:703PM",mt_user,"Jun  6 2017 11:42:10:703PM",mt_user,5,5
5542,2,1417,29,7,4,5,"Jun  6 2017 11:43:07:057PM",5,25,3,5,3,"Jun  6 2017 11:43:07:057PM",mt_user,"Jun  6 2017 11:43:07:057PM",mt_user,4,5
5543,2,296,11,10,3,3,"Jun  6 2017 11:44:20:650PM",3,20,3,3,3,"Jun  6 2017 11:44:20:650PM",mt_user,"Jun  6 2017 11:44:20:650PM",mt_user,3,3
5544,2,652,30,7,5,5,"Jun  6 2017 11:45:21:420PM",5,15,5,5,5,"Jun  6 2017 11:45:21:420PM",mt_user,"Jun  6 2017 11:45:21:420PM",mt_user,5,5
5545,2,1027,11,10,4,4,"Jun  6 2017 11:45:36:137PM",4,22,4,4,4,"Jun  6 2017 11:45:36:137PM",mt_user,"Jun  6 2017 11:45:36:137PM",mt_user,4,4
5546,2,290,11,10,5,5,"Jun  6 2017 11:45:40:023PM",5,20,5,5,5,"Jun  6 2017 11:45:40:023PM",mt_user,"Jun  6 2017 11:45:40:023PM",mt_user,5,5
5547,2,497,19,8,3,3,"Jun  6 2017 11:48:56:240PM",3,15,3,3,3,"Jun  6 2017 11:48:56:240PM",mt_user,"Jun  6 2017 11:48:56:240PM",mt_user,3,3
5548,2,525,21,8,5,5,"Jun  6 2017 11:53:27:797PM",5,15,4,5,5,"Jun  6 2017 11:53:27:797PM",mt_user,"Jun  6 2017 11:53:27:797PM",mt_user,4,5
5549,2,347,7,10,3,5,"Jun  7 2017 12:04:38:100AM",4,5,4,5,4,"Jun  7 2017 12:04:38:100AM",mt_user,"Jun  7 2017 12:04:38:100AM",mt_user,4,5
5550,2,309,11,10,3,5,"Jun  7 2017 12:06:12:080AM",1,40,3,4,5,"Jun  7 2017 12:06:12:080AM",mt_user,"Jun  7 2017 12:06:12:080AM",mt_user,4,4
5551,2,237,9,10,5,4,"Jun  7 2017 12:24:05:280AM",4,15,5,5,3,"Jun  7 2017 12:24:05:280AM",mt_user,"Jun  7 2017 12:24:05:280AM",mt_user,4,4
5552,2,313,11,10,2,2,"Jun  7 2017 12:25:03:067AM",2,25,2,2,2,"Jun  7 2017 12:25:03:067AM",mt_user,"Jun  7 2017 12:25:03:067AM",mt_user,2,2
5553,2,2568,168,4,3,3,"Jun  7 2017 12:28:56:540AM",3,5,3,5,5,"Jun  7 2017 12:28:56:540AM",mt_user,"Jun  7 2017 12:28:56:540AM",mt_user,5,5
5554,2,1017,7,10,5,5,"Jun  7 2017 12:34:27:473AM",5,15,5,4,3,"Jun  7 2017 12:34:27:473AM",mt_user,"Jun  7 2017 12:34:27:473AM",mt_user,5,5
5555,2,425,21,8,4,5,"Jun  7 2017 12:34:59:100AM",5,20,4,4,2,"Jun  7 2017 12:34:59:100AM",mt_user,"Jun  7 2017 12:34:59:100AM",mt_user,5,5
5556,2,236,9,10,5,5,"Jun  7 2017 12:45:23:297AM",5,20,5,5,5,"Jun  7 2017 12:45:23:297AM",mt_user,"Jun  7 2017 12:45:23:297AM",mt_user,5,5
5557,2,518,21,8,5,5,"Jun  7 2017 12:45:36:113AM",5,30,5,5,5,"Jun  7 2017 12:45:36:113AM",mt_user,"Jun  7 2017 12:45:36:113AM",mt_user,5,5
5558,2,684,35,5,4,3,"Jun  7 2017 12:51:09:297AM",3,21,4,3,2,"Jun  7 2017 12:51:09:297AM",mt_user,"Jun  7 2017 12:51:09:297AM",mt_user,3,3
5559,2,498,19,8,4,3,"Jun  7 2017 12:59:19:880AM",4,15,4,4,4,"Jun  7 2017 12:59:19:880AM",mt_user,"Jun  7 2017 12:59:19:880AM",mt_user,3,5
5560,2,288,11,10,1,5,"Jun  7 2017 12:59:36:993AM",5,12,5,5,2,"Jun  7 2017 12:59:36:993AM",mt_user,"Jun  7 2017 12:59:36:993AM",mt_user,5,5
5561,2,538,21,8,3,3,"Jun  7 2017 12:59:57:057AM",3,10,3,3,3,"Jun  7 2017 12:59:57:057AM",mt_user,"Jun  7 2017 12:59:57:057AM",mt_user,4,5
5562,2,488,19,8,4,4,"Jun  7 2017 01:00:09:360AM",4,4,4,5,4,"Jun  7 2017 01:00:09:360AM",mt_user,"Jun  7 2017 01:00:09:360AM",mt_user,4,4
5563,2,843,9,10,1,4,"Jun  7 2017 01:01:31:200AM",1,18,1,3,1,"Jun  7 2017 01:01:31:200AM",mt_user,"Jun  7 2017 01:01:31:200AM",mt_user,4,4
5564,2,365,7,10,3,5,"Jun  7 2017 01:04:32:050AM",4,30,3,4,3,"Jun  7 2017 01:04:32:050AM",mt_user,"Jun  7 2017 01:04:32:050AM",mt_user,5,5
5565,2,351,7,10,5,5,"Jun  7 2017 01:06:09:640AM",5,5,5,5,5,"Jun  7 2017 01:06:09:640AM",mt_user,"Jun  7 2017 01:06:09:640AM",mt_user,5,5
5566,2,535,21,8,5,5,"Jun  7 2017 01:07:41:727AM",5,25,5,5,3,"Jun  7 2017 01:07:41:727AM",mt_user,"Jun  7 2017 01:07:41:727AM",mt_user,5,5
5567,2,198,7,10,5,5,"Jun  7 2017 01:08:39:933AM",3,1,5,5,5,"Jun  7 2017 01:08:39:933AM",mt_user,"Jun  7 2017 01:08:39:933AM",mt_user,5,5
5568,2,356,7,10,5,5,"Jun  7 2017 01:09:05:330AM",5,30,5,5,5,"Jun  7 2017 01:09:05:330AM",mt_user,"Jun  7 2017 01:09:05:330AM",mt_user,5,5
5569,2,231,9,10,3,3,"Jun  7 2017 01:11:39:870AM",2,10,4,3,3,"Jun  7 2017 01:11:39:870AM",mt_user,"Jun  7 2017 01:11:39:870AM",mt_user,3,4
5570,2,252,9,10,5,5,"Jun  7 2017 01:12:25:230AM",5,30,5,5,5,"Jun  7 2017 01:12:25:230AM",mt_user,"Jun  7 2017 01:12:25:230AM",mt_user,5,5
5571,2,243,9,10,5,5,"Jun  7 2017 01:16:35:837AM",5,15,5,5,5,"Jun  7 2017 01:16:35:837AM",mt_user,"Jun  7 2017 01:16:35:837AM",mt_user,5,5
5572,2,355,7,10,5,5,"Jun  7 2017 01:17:37:727AM",2,5,5,5,4,"Jun  7 2017 01:17:37:727AM",mt_user,"Jun  7 2017 01:17:37:727AM",mt_user,5,5
5573,2,229,9,10,5,5,"Jun  7 2017 01:18:24:387AM",5,15,5,5,5,"Jun  7 2017 01:18:24:387AM",mt_user,"Jun  7 2017 01:18:24:387AM",mt_user,5,5
5574,2,1357,22,8,4,4,"Jun  7 2017 01:18:59:033AM",4,10,4,4,4,"Jun  7 2017 01:18:59:033AM",mt_user,"Jun  7 2017 01:18:59:033AM",mt_user,4,4
5575,2,250,9,10,1,1,"Jun  7 2017 01:20:45:007AM",1,30,1,1,1,"Jun  7 2017 01:20:45:007AM",mt_user,"Jun  7 2017 01:20:45:007AM",mt_user,1,1
5576,2,521,21,8,5,5,"Jun  7 2017 01:20:59:783AM",5,15,5,5,5,"Jun  7 2017 01:20:59:783AM",mt_user,"Jun  7 2017 01:20:59:783AM",mt_user,5,5
5577,2,241,9,10,5,4,"Jun  7 2017 01:21:57:603AM",3,18,5,5,3,"Jun  7 2017 01:21:57:603AM",mt_user,"Jun  7 2017 01:21:57:603AM",mt_user,5,4
5578,2,363,7,10,5,5,"Jun  7 2017 01:22:37:427AM",5,20,5,5,5,"Jun  7 2017 01:22:37:427AM",mt_user,"Jun  7 2017 01:22:37:427AM",mt_user,5,5
5579,2,361,7,10,5,5,"Jun  7 2017 01:24:22:203AM",5,12,5,5,5,"Jun  7 2017 01:24:22:203AM",mt_user,"Jun  7 2017 01:24:22:203AM",mt_user,5,5
5580,2,245,9,10,5,5,"Jun  7 2017 01:25:59:100AM",4,30,5,5,4,"Jun  7 2017 01:25:59:100AM",mt_user,"Jun  7 2017 01:25:59:100AM",mt_user,5,5
